"COUB","Country of birth","FBORN","Place of birth","EDU","Education level","AGE","Age","NAT","Citizenship","COU","Country of residence","Value","Flag Codes","Flags"
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",114,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",6,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",2722,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",476,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3204,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",11,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",7,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",18,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",17,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",2722,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",483,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3222,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",79,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",290,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",379,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",748,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",8,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",8,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",87,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",290,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",379,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",756,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",9,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",69,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",78,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",1,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",1,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",9,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",70,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",79,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",85,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",3042,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",1009,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",4136,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",21,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",6,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",8,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",35,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",106,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",3048,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",1017,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",4171,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","2","ISCED 3/4","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",21,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","2","ISCED 3/4","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",85,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","2","ISCED 3/4","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",106,,
"ALL_COUB","All countries of birth","1","Foreign-born","2","ISCED 3/4","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",27,,
"ALL_COUB","All countries of birth","1","Foreign-born","2","ISCED 3/4","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",6,,
"ALL_COUB","All countries of birth","1","Foreign-born","2","ISCED 3/4","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",111,,
"ALL_COUB","All countries of birth","1","Foreign-born","2","ISCED 3/4","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",144,,
"ALL_COUB","All countries of birth","0","Native-born","2","ISCED 3/4","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",4,,
"ALL_COUB","All countries of birth","0","Native-born","2","ISCED 3/4","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",10,,
"ALL_COUB","All countries of birth","0","Native-born","2","ISCED 3/4","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",2996,,
"ALL_COUB","All countries of birth","0","Native-born","2","ISCED 3/4","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3010,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",31,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",37,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",3192,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3260,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",6,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",2722,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",476,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3204,,
"ALL_COUB","All countries of birth","1","Foreign-born","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",485,,
"ALL_COUB","All countries of birth","1","Foreign-born","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",3,,
"ALL_COUB","All countries of birth","1","Foreign-born","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",1149,,
"ALL_COUB","All countries of birth","1","Foreign-born","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",1637,,
"ALL_COUB","All countries of birth","0","Native-born","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",4,,
"ALL_COUB","All countries of birth","0","Native-born","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",67,,
"ALL_COUB","All countries of birth","0","Native-born","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",3118,,
"ALL_COUB","All countries of birth","0","Native-born","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3189,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",495,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",2792,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",4743,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","99","Unknown education","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",8030,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",79,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",290,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",379,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",748,,
"ALL_COUB","All countries of birth","1","Foreign-born","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",624,,
"ALL_COUB","All countries of birth","1","Foreign-born","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",2387,,
"ALL_COUB","All countries of birth","1","Foreign-born","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",3011,,
"ALL_COUB","All countries of birth","0","Native-born","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",5,,
"ALL_COUB","All countries of birth","0","Native-born","1","ISCED 0/1/2","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",6,,
"ALL_COUB","All countries of birth","0","Native-born","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",11703,,
"ALL_COUB","All countries of birth","0","Native-born","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",11714,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","2","Citizen of another country","OTO","OECD - Total",708,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",296,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",14469,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",15473,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","99","Unknown citizenship status","OTO","OECD - Total",9,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","1","Citizen of the country of residence","OTO","OECD - Total",69,,
"ALL_COUB","All countries of birth","99","Unknown place of birth","3_4","ISCED 5/6","99","Unknown age","ALL_NAT","All citizenships","OTO","OECD - Total",78,,
